Date,Industry,Value,Method,Region,Measure,Marker
2023-01-13,creative-/-design-/-arts-media,97.697288350129,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-02-07,customer-service-/-support,117.52954074795956,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-02-15,customer-service-/-support,123.88841515409916,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-02-22,customer-service-/-support,124.53404799610183,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-01,customer-service-/-support,121.01352174442684,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-08,customer-service-/-support,109.9281276647582,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-15,customer-service-/-support,136.30162017298088,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-22,customer-service-/-support,125.51467901084176,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2018-03-29,customer-service-/-support,114.72773784870265,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-04-05,customer-service-/-support,115.44037032525276,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2018-04-12,customer-service-/-support,116.1530028018029,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-04-23,customer-service-/-support,120.04507248142282,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-04-26,customer-service-/-support,122.28651480082834,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-05-03,customer-service-/-support,131.7821902789621,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-05-10,customer-service-/-support,130.74674138141066,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-05-17,customer-service-/-support,129.3945669387258,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-05-25,customer-service-/-support,127.75003045437934,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-05-31,customer-service-/-support,121.4581556827872,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-06-08,customer-service-/-support,125.72176879035206,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-06-15,customer-service-/-support,128.23120964794737,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-06-22,customer-service-/-support,126.7998538189792,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-06-29,customer-service-/-support,130.1437446704836,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-07-06,customer-service-/-support,125.8740406870508,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-07-12,customer-service-/-support,125.76440492142773,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-07-19,customer-service-/-support,124.69850164453648,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-07-26,customer-service-/-support,126.6719454257522,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-08-02,customer-service-/-support,130.64928736752347,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-08-09,customer-service-/-support,125.6547691558046,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-08-16,customer-service-/-support,130.05238153246438,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-08-23,customer-service-/-support,122.6093312218297,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-08-30,customer-service-/-support,125.31977098306736,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-09-06,customer-service-/-support,126.76939943963944,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-09-13,customer-service-/-support,129.84833719088803,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2018-09-20,customer-service-/-support,132.92727494213668,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-09-27,customer-service-/-support,136.0579851382629,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2018-10-05,customer-service-/-support,139.18869533438908,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-10-11,customer-service-/-support,135.11389937873065,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-10-19,customer-service-/-support,131.36191984407358,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-10-25,customer-service-/-support,133.7982701912535,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-11-01,customer-service-/-support,125.7400414179559,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-11-09,customer-service-/-support,129.51029358021685,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-11-15,customer-service-/-support,129.91229138750154,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-11-23,customer-service-/-support,128.65148008283592,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-11-30,customer-service-/-support,131.08173955414787,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-12-07,customer-service-/-support,124.27823120964794,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-12-14,customer-service-/-support,117.477768303082,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2018-12-20,customer-service-/-support,110.67730539651602,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-12-27,customer-service-/-support,103.40784504811792,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2019-01-04,customer-service-/-support,96.1383846997198,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-01-11,customer-service-/-support,107.08368863442564,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-01-18,customer-service-/-support,105.57924229504204,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-01-24,customer-service-/-support,107.36995980021926,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-02-01,customer-service-/-support,115.06882689730784,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-02-07,customer-service-/-support,106.31623827506397,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-02-15,customer-service-/-support,123.79705201607992,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-02-22,customer-service-/-support,120.87647703739796,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2019-02-28,customer-service-/-support,117.95590205871603,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-03-07,customer-service-/-support,115.63527835302716,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-03-14,customer-service-/-support,114.45364843464488,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-03-21,customer-service-/-support,114.32574004141796,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-03-28,customer-service-/-support,115.73273236691438,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-04-04,customer-service-/-support,110.97575831404556,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-04-11,customer-service-/-support,116.52454622974784,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-04-18,customer-service-/-support,110.96357656230968,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-04-25,customer-service-/-support,106.1030576196857,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-05-02,customer-service-/-support,104.5742477768303,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-05-09,customer-service-/-support,101.94908027774396,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-05-16,customer-service-/-support,107.44914118650262,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-05-23,customer-service-/-support,112.29747837739066,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-05-30,customer-service-/-support,109.8063101473992,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-06-06,customer-service-/-support,113.11365574369594,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-06-13,customer-service-/-support,108.14350103544888,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-06-20,customer-service-/-support,111.83457181142649,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-06-27,customer-service-/-support,97.08247045925204,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-07-04,customer-service-/-support,101.64453648434646,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-07-11,customer-service-/-support,106.12133024728956,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-07-18,customer-service-/-support,105.48178828115482,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-07-25,customer-service-/-support,101.13899378730662,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-08-01,customer-service-/-support,103.23425508588136,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-08-08,customer-service-/-support,103.57534413448654,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-08-15,customer-service-/-support,102.47898647825558,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-08-22,customer-service-/-support,103.4717992447314,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-08-29,customer-service-/-support,101.64453648434646,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-09-05,customer-service-/-support,105.84724083323182,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-09-12,customer-service-/-support,103.16116457546596,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-09-19,customer-service-/-support,102.38762334023632,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-09-26,customer-service-/-support,102.65562187842612,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-10-03,customer-service-/-support,106.38932878547936,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-10-10,customer-service-/-support,108.11304665610916,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-10-17,customer-service-/-support,102.91143866488002,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-10-24,customer-service-/-support,116.58545498842734,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-10-31,customer-service-/-support,116.56718236082348,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-11-07,customer-service-/-support,113.38165428188572,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2019-11-14,customer-service-/-support,110.19612620294798,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2019-11-21,customer-service-/-support,107.01059812401024,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2019-11-28,customer-service-/-support,103.8250700450725,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-12-05,customer-service-/-support,103.67279814837372,deduplication-method-applied,K02000001,index-100-average-february-2020,
2019-12-12,customer-service-/-support,96.5302310472246,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2019-12-19,customer-service-/-support,89.38766394607545,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2019-12-27,customer-service-/-support,82.24509684492631,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-01-03,customer-service-/-support,89.48714825191863,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-01-10,customer-service-/-support,91.21086612254842,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2020-01-16,customer-service-/-support,92.93458399317822,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-01-23,customer-service-/-support,98.37982701912536,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-01-30,customer-service-/-support,97.78292118406628,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-02-07,customer-service-/-support,102.78962114752102,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-02-13,customer-service-/-support,105.2929711292484,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-02-21,customer-service-/-support,94.1283956632964,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-02-27,customer-service-/-support,97.78901205993422,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-03-06,customer-service-/-support,104.90924594956756,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-03-12,customer-service-/-support,94.44512120842975,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-03-20,customer-service-/-support,89.20696796199293,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-03-27,customer-service-/-support,69.81971007430869,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-04-03,customer-service-/-support,60.60421488610061,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-04-09,customer-service-/-support,53.75197953465708,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-04-17,customer-service-/-support,39.59678401754172,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-04-24,customer-service-/-support,31.459373857960777,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-05-01,customer-service-/-support,24.61322938238519,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-05-07,customer-service-/-support,27.72566695090754,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-05-15,customer-service-/-support,26.00803995614569,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-05-22,customer-service-/-support,25.41113412108661,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-05-29,customer-service-/-support,26.330856377147036,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-06-05,customer-service-/-support,31.32537458886588,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-06-12,customer-service-/-support,33.10391034230722,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-06-19,customer-service-/-support,27.987574613229384,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-06-26,customer-service-/-support,29.839200877086125,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-07-03,customer-service-/-support,29.254476793762947,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-07-10,customer-service-/-support,32.93945669387258,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-07-17,customer-service-/-support,32.71409428675844,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-07-24,customer-service-/-support,33.53027165306371,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-07-31,customer-service-/-support,39.71860153490071,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-08-07,customer-service-/-support,45.17602631258375,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-08-14,customer-service-/-support,40.43123401145085,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-08-21,customer-service-/-support,41.070775977585576,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-08-28,customer-service-/-support,43.71421610427579,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-09-04,customer-service-/-support,47.36265074917773,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-09-11,customer-service-/-support,48.65391643318309,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-09-18,customer-service-/-support,41.78949933000366,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-09-25,customer-service-/-support,48.921914971372885,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-10-02,customer-service-/-support,51.68717261542209,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-10-09,customer-service-/-support,53.002801802899256,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-10-16,customer-service-/-support,56.498964551102446,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-10-23,customer-service-/-support,61.249847728103305,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-10-30,customer-service-/-support,58.88658789133877,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-11-06,customer-service-/-support,62.38884151540992,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-11-13,customer-service-/-support,60.713850651723725,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-11-20,customer-service-/-support,60.92703130710196,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-11-27,customer-service-/-support,60.43976123766598,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-12-04,customer-service-/-support,61.08539407966865,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-12-11,customer-service-/-support,50.78572298696552,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-12-18,customer-service-/-support,60.713850651723725,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-12-24,customer-service-/-support,62.541113412108665,deduplication-method-applied,K02000001,index-100-average-february-2020,
2020-12-31,customer-service-/-support,57.94250213180655,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-01-08,customer-service-/-support,55.67060543306127,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-01-15,customer-service-/-support,45.23693507126325,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-01-22,customer-service-/-support,50.968449263004025,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-01-29,customer-service-/-support,55.76805944694847,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-02-05,customer-service-/-support,59.30076745035936,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-02-12,customer-service-/-support,63.18065537824339,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-02-19,customer-service-/-support,63.4456084784992,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2021-02-26,customer-service-/-support,63.71056157875502,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-03-05,customer-service-/-support,62.571567791448416,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-03-12,customer-service-/-support,65.82409550493361,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-03-19,customer-service-/-support,67.74881227920575,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-03-26,customer-service-/-support,73.55341698136192,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-04-01,customer-service-/-support,75.24668047265197,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-04-09,customer-service-/-support,78.71847971738336,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-04-16,customer-service-/-support,78.56620782068462,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-04-23,customer-service-/-support,82.77500304543793,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-04-30,customer-service-/-support,84.44390303325619,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2021-05-07,customer-service-/-support,86.11280302107444,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-05-14,customer-service-/-support,98.4102813984651,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-05-21,customer-service-/-support,105.67669630892922,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-05-28,customer-service-/-support,115.03837251796809,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-06-04,customer-service-/-support,127.48203191618954,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-06-11,customer-service-/-support,122.8286027530759,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-06-18,customer-service-/-support,124.64977463759288,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-06-25,customer-service-/-support,128.41393592398586,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-07-02,customer-service-/-support,141.16213911560482,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-07-09,customer-service-/-support,134.76062857838957,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-07-16,customer-service-/-support,132.54354976245585,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-07-23,customer-service-/-support,132.6714581556828,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-07-30,customer-service-/-support,139.70032890729686,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-08-06,customer-service-/-support,140.13278109392132,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-08-13,customer-service-/-support,141.46059203313436,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-08-20,customer-service-/-support,141.4545011572664,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-08-27,customer-service-/-support,137.3553416981362,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-09-03,customer-service-/-support,140.68705079790473,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-09-10,customer-service-/-support,141.50322816421,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-09-17,customer-service-/-support,144.42075770495796,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-09-24,customer-service-/-support,150.87099524911682,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-10-01,customer-service-/-support,154.08088683152636,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-10-08,customer-service-/-support,150.51772444877574,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-10-15,customer-service-/-support,154.05652332805457,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-10-22,customer-service-/-support,143.9700328907297,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-10-29,customer-service-/-support,156.91923498599098,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-11-05,customer-service-/-support,163.71056157875503,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-11-12,customer-service-/-support,159.20331343647217,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-11-19,customer-service-/-support,161.98075283225728,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-11-26,customer-service-/-support,163.44256304056523,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-12-03,customer-service-/-support,161.8832988183701,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2021-12-10,customer-service-/-support,160.32403459617493,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-12-17,customer-service-/-support,151.1999025459861,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-12-24,customer-service-/-support,145.3282982092825,deduplication-method-applied,K02000001,index-100-average-february-2020,
2021-12-31,customer-service-/-support,149.6771835789987,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-01-07,customer-service-/-support,128.63320745523205,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-01-14,customer-service-/-support,129.973200146181,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-01-21,customer-service-/-support,159.80021927153126,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-01-28,customer-service-/-support,152.84443903033255,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-02-04,customer-service-/-support,159.05104153977342,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-02-11,customer-service-/-support,162.12693385308808,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-02-18,customer-service-/-support,161.71884516993543,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-02-25,customer-service-/-support,156.8217809721038,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-03-04,customer-service-/-support,155.91728590571324,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2022-03-14,customer-service-/-support,155.0127908393227,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-03-21,customer-service-/-support,146.86928980387378,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-03-25,customer-service-/-support,146.08965769277623,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-04-01,customer-service-/-support,147.62455841149958,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-04-08,customer-service-/-support,145.34657083688634,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-04-14,customer-service-/-support,152.1744426848581,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-04-22,customer-service-/-support,145.27348032647097,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-04-29,customer-service-/-support,147.36265074917773,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-05-06,customer-service-/-support,148.73309781946645,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-05-13,customer-service-/-support,136.8558898769643,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-05-20,customer-service-/-support,154.45852113533925,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-05-27,customer-service-/-support,148.19913103504285,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2022-06-03,customer-service-/-support,141.93974093474642,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2022-06-10,customer-service-/-support,135.68035083445,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-06-17,customer-service-/-support,131.36191984407358,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-06-24,customer-service-/-support,132.038007065416,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-07-01,customer-service-/-support,135.5463515653551,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-07-08,customer-service-/-support,136.88634425630406,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-07-15,customer-service-/-support,129.1874771592155,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-07-22,customer-service-/-support,133.76172493604582,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-07-29,customer-service-/-support,131.84918991350955,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-08-05,customer-service-/-support,129.71738335972714,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-08-12,customer-service-/-support,131.22792057497867,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-08-19,customer-service-/-support,130.61274211231574,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-08-26,customer-service-/-support,131.7821902789621,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-09-02,customer-service-/-support,126.26994761846753,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-09-09,customer-service-/-support,125.91667681812643,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-09-16,customer-service-/-support,131.28273845779023,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-09-23,customer-service-/-support,127.55512242660494,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-09-30,customer-service-/-support,130.6310147399196,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-10-07,customer-service-/-support,136.53307345596298,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-10-14,customer-service-/-support,143.9213058837861,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-10-21,customer-service-/-support,145.49275185771714,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-10-28,customer-service-/-support,143.58630771104885,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-11-07,customer-service-/-support,138.26288220246073,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-11-11,customer-service-/-support,140.21196248020465,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-11-18,customer-service-/-support,137.1117066634182,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-11-25,customer-service-/-support,134.44999390912415,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-12-02,customer-service-/-support,131.08783043001583,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-12-09,customer-service-/-support,125.55122426604946,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-12-16,customer-service-/-support,119.14362285296625,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-12-22,customer-service-/-support,112.93092946765746,deduplication-method-applied,K02000001,index-100-average-february-2020,
2022-12-30,customer-service-/-support,106.71823608234864,deduplication-method-applied,K02000001,index-100-average-february-2020,
2023-01-06,customer-service-/-support,106.86441710317943,deduplication-method-applied,K02000001,index-100-average-february-2020,
2023-01-13,customer-service-/-support,112.82738457790232,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-02-07,domestic-help,41.69848071679002,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-02-15,domestic-help,41.27775613556681,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-02-22,domestic-help,40.82586677054928,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-01,domestic-help,40.56096610829763,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-08,domestic-help,37.89637709388391,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-15,domestic-help,41.355668095052586,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-03-22,domestic-help,48.20412933385275,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
2018-03-29,domestic-help,55.0525905726529,deduplication-method-applied,K02000001,index-100-average-february-2020,
2018-04-05,domestic-help,53.21386832878847,deduplication-method-applied,K02000001,index-100-average-february-2020,value-imputed-with-linear-interpolation
